ID_occurrence	src.lang	fr1	KWIC.fr	fr2	lemma.fr	meaning.fr	es	form.fr	form.cs	form.en	form.es	form.it	form.pl	form.ru	dimension1	dimension2
466	cs	En s'	approchant	du lit , Paul vit le corps recouvert d' un drap jusqu' au-dessus de la tête .	s'approcher	sim	Cuando se acercó con Brigitte a la cama vio el cuerpo con la cabeza cubierta por la sábana .	ger	VF.sub.adv	VF.sub.adv	VF.sub.adv	VF.sub.adv	Cvb.pt.pf	VF.coord	-0.11618150112909774	0.06673794223366698
467	fr	Là , il avait enfin trouvé le mandat , qui ,	courant	après lui depuis Bombay , avait déjà quarante jours de date , - mandat qui lui avait été expédié de Hong-Kong par ce même Carnatic à bord duquel on le croyait .	courir	attributive	Allí encontró el mandamiento que , corriendo detrás de él desde Bombay , tenía ya cuarenta días de fecha , mandamiento que le había sido enviado de Hong-Kong por el mismo "" Carnatic "" , a cuyo bordo se le creía .	part	VF.sub.rel	VF.coord	ger	VF.sub.rel	part	VF.main	0.3584795658205432	0.22589198138031807
468	de	« Emballez - les toutes , dit-il en le	coupant	au beau milieu de son discours , mon domestique viendra les chercher demain .	couper	concom	–Empaquete los cuadros –exclamó , interrumpiendo al pintor– , mañana vendrá mi ordenanza y los recogerá .	ger	VF.main	ing.part	ger	ger	Cvb.ps.impf	Cvb.ps.impf	-0.3887161684247077	0.019447432243495575
469	cs	L' événement qui avait attiré tout ce monde devait donc , apparemment , se dérouler au premier , probablement dans le salon dont la porte grande ouverte sur le corridor était obstruée par une foule considérable . Je m' y rendis ; les dimensions de la salle étaient modestes , il y avait environ sept rangées de chaises déjà occupées par des personnes	ayant	l' air d' attendre un spectacle .	avoir l'air	attributive	El acontecimiento a causa del cual se había reunido toda esta gente debía tener lugar evidentemente en este piso y con toda probabilidad en la habitación cuyas puertas , abiertas de par en par y llenas de una verdadera multitud de gente , daban al pasillo . Fui hacia allí y me encontré en una pequeña sala en la que había unas seis hileras de sillas en las que ya estaba sentada la gente , como si aguardasen alguna actuación .	part	conj	VF.sub.rel	VF.sub.adv	VF.sub.rel	conj	part	0.3447474105989378	0.3660958144727982
471	cs	- En m'	invitant	à votre émission , vous m' avez assuré qu' il s' agirait du film .	inviter	sim	-Cuando usted me invitó , me dijo expresamente que quería hablar conmigo de la película .	ger	VF.sub.adv	VF.sub.adv	VF.sub.adv	VF.sub.adv	Cvb.ps.impf	Cvb.ps.impf	-0.3170827493130669	0.10481101991823015
472	de	Presque	pleurant	, il se rendit dans la pièce où les domestiques travaillaient tranquillement à la polycopie ;	pleurer	sim	Al borde de las lágrimas se fue a ver a los empleados , que trabajaban tranquilamente con una multicopista y permanecían absortos en su actividad .	part	adv	PP	PP	ger	PP	Cvb.ps.impf	-0.01796388765960928	0.219388527532168
473	cs	Tel est l' étrange paradoxe dont sont victimes tous ceux qui recourent à la méthode additive pour cultiver leur moi : ils s' efforcent d' additionner pour créer un moi inimitablement unique , mais	devenant	en même temps les propagandistes de ces attributs additionnés , ils font tout pour qu' un maximum de gens leur ressemblent ; et alors l' unicité de leur moi ( si laborieusement conquise ) s' évanouit aussitôt .	devenir	cause	Esta es la curiosa paradoja que afecta a todos los que cultivan el yo por el método de la suma : procuran sumar para constituir un yo único e inimitable , pero , como se convierten inmediatamente en propagadores de los atributos añadidos , hacen todo lo posible para que se les parezca la mayor cantidad posible de gente ; así sucede que su unicidad ( tan trabajosamente lograda ) comienza rápidamente a desaparecer .	part	Cvb.ps.impf	VF.sub.adv	VF.sub.adv	VF.sub.adv	Cvb.ps.impf	VF.coord	0.08398114631114828	0.27876028255019347
474	fr	Il dut croire que son voleur , s'	arrêtant	à une des stations du Peninsular-railway , s' était réfugié dans les provinces septentrionales .	s'arrêter	manner	Debió creer que el ladrón , deteniéndose en una de las estaciones , se había refugiado en una de las provincias septentrionales .	part	VF.coord	VF.coord	ger	part.past	VF.main	VF.coord	0.20810042553716154	-0.041808178848106926
475	cs	Mais préférant éviter ce sujet pour le moment , il répondit en	rassemblant	toute sa dignité :	rassembler	concom	Pero ahora no quería hablar de eso y dijo con toda dignidad :	ger	PP	prep	prep	ger	Cvb.ps.impf	VF.main	-0.290110766595324	-0.08590194295347803
476	fr	Enfin , le patron John Bunsby passa au large , et la Tankadère , prenant le vent sous sa brigantine , sa misaine et ses focs , s' élança en	bondissant	sur les flots .	bondir	manner	Por fin el patrón John Bunsby pasó mar afuera , y tomando el viento con cangreja , mesana y foques , se lanzó ondulando sobre las aguas .	ger	Cvb.ps.impf	VF.coord	ger	PP	Cvb.ps.impf	Cvb.ps.impf	-0.32450569252010886	-0.04320082407340033
479	fr	"" Et quand passera l' autre train	venant	de San Francisco ? ""	venir	attributive	- ¿ Y cuándo pasará el otro tren procedente de San Francisco ?	part	prep	PP	adj	adj	prep	prep	0.28208728261190236	0.28136283099852927
480	ru	Donc Pilate ,	serrant	machinalement dans sa main l’ agrafe inutile et les yeux mi-clos , monta sur l’ estrade .	serrer	anter	Pilatos subió al estrado , apretando en la mano el broche innecesario y entornando los ojos .	part	VF.coord	ing.part	ger	ger	Cvb.ps.impf	Cvb.ps.impf	-0.0808760525723864	0.12085674674912193
481	fr	Puis , prenant Passepartout par la ceinture et l'	enroulant	de sa trompe , il l' enleva jusqu' à la hauteur de sa tête .	enrouler	concom	El elefante exhaló algunos gruñidos de satisfacción , y luego tomó a Picaporte por la cintura y lo levantó hasta la altura de su cabeza .	part	VF.coord	ing.part	VF.coord	part.past	VF.coord	VF.main	0.3444675043889883	-0.23196263937409461
482	fr	Je n’ ai pas été très honnête en vous	parlant	des allumeurs de réverbères .	parler	sim	No he sido muy honesto al hablar de los faroleros y corro el riesgo de dar una falsa idea de nuestro planeta a los que no lo conocen .	ger	VF.sub.adv	VF.sub.rel	InfP	ger	VF.sub.adv	Cvb.ps.impf	-0.3224946941557288	0.08772236250445949
485	fr	"" En	attendant	, vous êtes libres sous caution . ""	attendre	sim	Entretanto , estáis libre .	ger	adv	adv	adv	adv	adv	adv	-0.11634628498426759	-0.0277034429202706
486	ru	Une aile de cavalerie déboucha au grand trot sur la place , pour la couper de biais en	évitant	l’ attroupement de peuple , afin de gagner , par la ruelle qui longeait une partie du mur d’ enceinte couverte de vigne vierge , le mont Chauve au plus court .	éviter	manner	El ala de caballería , con el trote cada vez más suelto , irrumpía en la plaza para atravesarla evitando el gentío y seguir por la calleja junto a un muro de piedra cubierto de parra por el camino más corto hacia el monte Calvario .	ger	VF.sub.adv	prep	ger	ger	Cvb.ps.impf	Cvb.ps.impf	-0.4482645444267419	0.10585234563928554
487	de	Tous semblaient porter ces insignes , tous faisaient partie du même clan , ceux de droite comme ceux de gauche , et , en se	retournant	brusquement , K. vit aussi les mêmes insignes au col du juge d’ instruction qui , les mains croisées sur le ventre , regardait tranquillement la salle .	se retourner	sim	Pequeños ojos negros se movían inquietos , las mejillas colgaban como las de los borrachos , las largas barbas eran ralas y estaban tiesas , si se las cogía era como si se cogiesen garras y no barbas . Bajo las barbas , sin embargo –y éste fue el verdadero hallazgo de K– , en los cuellos de las chaquetas , brillaban distintivos de distinto tamaño y color . Todos tenían esos distintivos . Todos pertenecían a la misma organización , tanto el supuesto partido de la izquierda como el de la derecha , y cuando se volvió súbitamente , descubrió los mismos distintivos en el cuello del juez instructor , que , con las manos sobre el vientre , lo contemplaba todo con tranquilidad .	ger	VF.sub.adv	VF.coord	VF.sub.adv	VF.sub.adv	VF.sub.adv	adv	-0.08553535595992334	-0.017791023204690087
489	de	Ils s’ étaient levés en voyant le domestique lui parler , chacun	cherchant	une occasion de se faufiler le premier .	chercher	concom	Ya esperaban desde hacía mucho tiempo . Ahora , aprovechando la ocasión , se levantaron para intentar hablar con K .	part	VF.coord	VF.coord	ger	VF.coord	VF.coord	Cvb.ps.impf	0.20350352685920997	-0.240246189200963
491	fr	"" Un domestique "" , s' écria le Barnum en	caressant	l' épaisse barbiche grise qui foisonnait sous son menton , "" j' en ai deux , obéissants , fidèles , qui ne m' ont jamais quitté , et qui me servent pour rien , à condition que je les nourrisse . "" .. ""	caresser	concom	-¡ Criado ! -exclamó el Barnum , acariciando su poblada perilla gris , que adornaba su barba- . Tengo dos , obedientes , fieles , que nunca me han dejado y que me sirven de balde , y sólo por la comida …	ger	Cvb.ps.impf	ing.part	ger	ger	Cvb.ps.impf	Cvb.ps.impf	-0.40179850486858926	0.023179270382311944
492	cs	elle ne regardait pas autour d' elle , ne s' agitait nullement , assise comme dans l' attente d' une opération chirurgicale ou de quelque chose par quoi nous sommes tellement captivés qu'	ignorant	notre entourage nous concentrons notre attention sur le dedans de nous ;	ignorer	manner	no miraba a su alrededor , no se distraía , estaba sentada como se está sentado cuando se espera una operación o algo que nos llama la atención en tal medida que no miramos alrededor y dirigimos la vista hacia nosotros mismos ;	part	VF.sub.rel	adv	VF.sub.adv	VF.sub.adv	VF.coord	Cvb.ps.impf	0.1811338138982358	0.1389938359760039
493	cs	« Ça faisait atrocement mal » dit -elle ,	serrant	les poings comme si ses mains avaient été réellement meurtries .	serrer	concom	"" Dolía tanto "" , decía , y mantenía los puños cerrados como si los dedos estuvieran heridos de verdad .	part	VF.coord	ing.part	VF.coord	ger	VF.coord	VF.coord	0.20847216222288262	-0.18485701135336285
494	cs	Ses six jours de geôle l' avaient à ce point diminué qu' il pouvait à peine parler , qu' il bégayait et cherchait son souffle ,	marquant	au milieu des phrases des pauses interminables qui duraient près d' une demi-minute .	marquer	result	Tras seis días de cárcel estaba tan destrozado que no podía hablar , se atragantaba , se quedaba sin aliento , de modo que entre frase y frase había pausas interminables que duraban casi medio minuto .	part	conj	ing.part	VF.sub.adv	VF.coord	VF.coord	Cvb.ps.impf	0.23979885240476667	0.030985434219495445
496	cs	plus le climat du jardin était désinvolte et grossier , plus il nous entourait de sa bruyante indifférence ,	faisant	de nous un îlot délaissé , plus le spleen nous étreignait , et plus nous plongions en nous-mêmes , jouant donc plutôt pour nous que pour les autres , oubliant les autres , la musique étant une enceinte protectrice dans laquelle , parmi les ivrognes tapageurs , nous étions comme dans une cabine de verre suspendue dans les profondeurs des eaux froides .	faire	poster	cuanto más indiferente y tosco era el ambiente en el jardín del restaurante , cuanto más nos rodeaba con su ruidoso desinterés haciendo de nosotros una isla abandonada , cuanto más angustiados estábamos , más nos orientábamos hacia nosotros mismos y tocábamos casi más para nosotros que para los demás , de modo que logramos olvidarnos de todos los que nos rodeaban y hacer de la música una especie de aro , dentro del cual estábamos en medio de los ruidosos borrachos como si estuviéramos en una esfera de cristal sumergida en la profundidad de las frías aguas .	part	Cvb.ps.impf	VF.coord	ger	VF.sub.rel	Cvb.ps.impf	Cvb.ps.impf	0.01791304246089381	0.2018823940778402
497	cs	Si l'on se rappelle que les intellectuels hongrois se sont donné le nom de « Cercle Petôfi » , quand en 1956 ils se sont dressés contre l' Empire russe en	déclenchant	le premier grand soulèvement anti-stalinien , on constate que , par ses amours , Bettina est présente sur le vaste champ de l' histoire européenne , depuis le XVIIIe siècle jusqu' à la moitié du nôtre .	déclencher	manner	Si recordamos que los intelectuales húngaros que en 1956 se rebelaron contra el Imperio ruso y provocaron la primera gran revolución antiestalinista se dieron a conocer como «Círculo Petöfi» , comprobamos que con sus amores Bettina está presente en toda una larga etapa de la historia europea , que va desde el siglo XVIII hasta la mitad de nuestro siglo .	ger	VF.coord	VF.coord	VF.coord	ger	Cvb.ps.impf	part	-0.14769526801710806	-0.25621318145367167
498	fr	- Je t’ admire , dit le petit prince , en	haussant	un peu les épaules , mais en quoi cela peut -il bien t’ intéresser ? »	hausser	concom	-¡ Bueno ! Te admiro -dijo el principito encogiéndose de hombros- , pero ¿ para qué te sirve ?	ger	VF.coord	ing.part	ger	ger	Cvb.ps.impf	Cvb.pt.pf	-0.289636786768372	-0.11220882504704315
499	fr	Le vent	venant	de terre , la mer était moins forte par là même : circonstance heureuse pour la goélette , car les embarcations d' un petit tonnage souffrent surtout de la houle qui rompt leur vitesse , qui les tue , pour employer l' expression maritime .	venir	attributive	Viniendo el viento de tierra , la mar era menos fuerte ; circunstancia feliz para la goleta , porque las embarcaciones de poca cabida sufren por el oleaje , que corta su velocidad y las mata , empleando la expresión de aquellos marinos .	part	VF.coord	VF.sub.adv	ger	VF.sub.adv	part	Cvb.ps.impf	0.16950813503366605	0.20170818313609154
500	fr	De San Francisco à la capitale de la Californie , la ligne courait directement au nord-est , en	longeant	American-river , qui se jette dans la baie de San Pablo .	longer	manner	De San Francisco a la capital de California la línea corría directamente al Nordeste , siguiendo el río "" American "" , que desagua en la bahía de San Pablo .	ger	prep	prep	ger	ger	prep	PP	-0.2873101665284863	0.05955994700992786
